country_code,reference_date_1_january_31_december,deaths,variant
900,1950,51437.976,Estimates
900,1951,51232.434,Estimates
900,1952,50877.355,Estimates
900,1953,50634.288,Estimates
900,1954,50503.235,Estimates
900,1955,50480.781,Estimates
900,1956,50555.277,Estimates
900,1957,50711.148,Estimates
900,1958,50918.237,Estimates
900,1959,51123.529,Estimates
900,1960,51267.193,Estimates
900,1961,51289.343,Estimates
900,1962,51135.89,Estimates
900,1963,50780.379,Estimates
900,1964,50234.708,Estimates
900,1965,49549.636,Estimates
900,1966,48804.868,Estimates
900,1967,48094.361,Estimates
900,1968,47491.007,Estimates
900,1969,47026.506,Estimates
900,1970,46703.444,Estimates
900,1971,46493.931,Estimates
900,1972,46341.196,Estimates
900,1973,46202.937,Estimates
900,1974,46070.78,Estimates
900,1975,45949.1,Estimates
900,1976,45853.772,Estimates
900,1977,45807.957,Estimates
900,1978,45827.506,Estimates
900,1979,45914.189,Estimates
900,1980,46064.871,Estimates
900,1981,46271.064,Estimates
900,1982,46517.546,Estimates
900,1983,46790.763,Estimates
900,1984,47083.162,Estimates
900,1985,47392.231,Estimates
900,1986,47719.856,Estimates
900,1987,48068.919,Estimates
900,1988,48438.489,Estimates
900,1989,48822.505,Estimates
900,1990,49213.115,Estimates
900,1991,49602.259,Estimates
900,1992,49983.207,Estimates
900,1993,50350.224,Estimates
900,1994,50699.08,Estimates
900,1995,51028.09,Estimates
900,1996,51338.656,Estimates
900,1997,51635.557,Estimates
900,1998,51922.439,Estimates
900,1999,52199.842,Estimates
900,2000,52464.25,Estimates
900,2001,52710.463,Estimates
900,2002,52937.564,Estimates
900,2003,53148.682,Estimates
900,2004,53350.24,Estimates
900,2005,53549.713,Estimates
900,2006,53755.177,Estimates
900,2007,53976.831,Estimates
900,2008,54225.457,Estimates
900,2009,54510.486,Estimates
900,2010,54841.344,Estimates
900,2011,55224.631,Estimates
900,2012,55659.239,Estimates
900,2013,56142.727,Estimates
900,2014,56673.868,Estimates
900,2015,57249.04,Estimates
901,1950,9102.232,Estimates
901,1951,9047.846,Estimates
901,1952,8946.565,Estimates
901,1953,8860.242,Estimates
901,1954,8788.889,Estimates
901,1955,8732.579,Estimates
901,1956,8691.584,Estimates
901,1957,8666.024,Estimates
901,1958,8656.273,Estimates
901,1959,8663.103,Estimates
901,1960,8687.159,Estimates
901,1961,8728.762,Estimates
901,1962,8787.647,Estimates
901,1963,8862.423,Estimates
901,1964,8950.538,Estimates
901,1965,9049.097,Estimates
901,1966,9155.135,Estimates
901,1967,9265.342,Estimates
901,1968,9376.289,Estimates
901,1969,9484.955,Estimates
901,1970,9588.308,Estimates
901,1971,9684.376,Estimates
901,1972,9773.859,Estimates
901,1973,9857.956,Estimates
901,1974,9937.406,Estimates
901,1975,10014.69,Estimates
901,1976,10093.185,Estimates
901,1977,10175.245,Estimates
901,1978,10261.852,Estimates
901,1979,10352.374,Estimates
901,1980,10442.782,Estimates
901,1981,10527.354,Estimates
901,1982,10602.389,Estimates
901,1983,10667.042,Estimates
901,1984,10723.505,Estimates
901,1985,10778.375,Estimates
901,1986,10840.603,Estimates
901,1987,10917.467,Estimates
901,1988,11012.99,Estimates
901,1989,11127.113,Estimates
901,1990,11256.566,Estimates
901,1991,11395.175,Estimates
901,1992,11533.875,Estimates
901,1993,11664.899,Estimates
901,1994,11784.124,Estimates
901,1995,11889.522,Estimates
901,1996,11981.618,Estimates
901,1997,12063.581,Estimates
901,1998,12137.554,Estimates
901,1999,12203.127,Estimates
901,2000,12257.914,Estimates
901,2001,12298.855,Estimates
901,2002,12325.066,Estimates
901,2003,12337.611,Estimates
901,2004,12339.129,Estimates
901,2005,12333.002,Estimates
901,2006,12323.16,Estimates
901,2007,12314.741,Estimates
901,2008,12312.966,Estimates
901,2009,12322.159,Estimates
901,2010,12347.26,Estimates
901,2011,12392.029,Estimates
901,2012,12455.665,Estimates
901,2013,12535.993,Estimates
901,2014,12630.972,Estimates
901,2015,12736.691,Estimates
902,1950,42335.744,Estimates
902,1951,42184.588,Estimates
902,1952,41930.79,Estimates
902,1953,41774.046,Estimates
902,1954,41714.346,Estimates
902,1955,41748.202,Estimates
902,1956,41863.693,Estimates
902,1957,42045.124,Estimates
902,1958,42261.964,Estimates
902,1959,42460.426,Estimates
902,1960,42580.034,Estimates
902,1961,42560.581,Estimates
902,1962,42348.243,Estimates
902,1963,41917.956,Estimates
902,1964,41284.17,Estimates
902,1965,40500.539,Estimates
902,1966,39649.733,Estimates
902,1967,38829.019,Estimates
902,1968,38114.718,Estimates
902,1969,37541.551,Estimates
902,1970,37115.136,Estimates
902,1971,36809.555,Estimates
902,1972,36567.337,Estimates
902,1973,36344.981,Estimates
902,1974,36133.374,Estimates
902,1975,35934.41,Estimates
902,1976,35760.587,Estimates
902,1977,35632.712,Estimates
902,1978,35565.654,Estimates
902,1979,35561.815,Estimates
902,1980,35622.089,Estimates
902,1981,35743.71,Estimates
902,1982,35915.157,Estimates
902,1983,36123.721,Estimates
902,1984,36359.657,Estimates
902,1985,36613.856,Estimates
902,1986,36879.253,Estimates
902,1987,37151.452,Estimates
902,1988,37425.499,Estimates
902,1989,37695.392,Estimates
902,1990,37956.549,Estimates
902,1991,38207.084,Estimates
902,1992,38449.332,Estimates
902,1993,38685.325,Estimates
902,1994,38914.956,Estimates
902,1995,39138.568,Estimates
902,1996,39357.038,Estimates
902,1997,39571.976,Estimates
902,1998,39784.885,Estimates
902,1999,39996.715,Estimates
902,2000,40206.336,Estimates
902,2001,40411.608,Estimates
902,2002,40612.498,Estimates
902,2003,40811.071,Estimates
902,2004,41011.111,Estimates
902,2005,41216.711,Estimates
902,2006,41432.017,Estimates
902,2007,41662.09,Estimates
902,2008,41912.491,Estimates
902,2009,42188.327,Estimates
902,2010,42494.084,Estimates
902,2011,42832.602,Estimates
902,2012,43203.574,Estimates
902,2013,43606.734,Estimates
902,2014,44042.896,Estimates
902,2015,44512.349,Estimates
941,1950,5803.899,Estimates
941,1951,5793.827,Estimates
941,1952,5777.23,Estimates
941,1953,5767.734,Estimates
941,1954,5765.342,Estimates
941,1955,5769.94,Estimates
941,1956,5781.199,Estimates
941,1957,5798.752,Estimates
941,1958,5821.848,Estimates
941,1959,5849.108,Estimates
941,1960,5879.087,Estimates
941,1961,5910.443,Estimates
941,1962,5942.203,Estimates
941,1963,5974.388,Estimates
941,1964,6008.251,Estimates
941,1965,6047.599,Estimates
941,1966,6097.317,Estimates
941,1967,6160.495,Estimates
941,1968,6238.096,Estimates
941,1969,6328.856,Estimates
941,1970,6430.175,Estimates
941,1971,6538.125,Estimates
941,1972,6646.788,Estimates
941,1973,6750.443,Estimates
941,1974,6845.03,Estimates
941,1975,6925.797,Estimates
941,1976,6989.124,Estimates
941,1977,7036.064,Estimates
941,1978,7069.091,Estimates
941,1979,7090.618,Estimates
941,1980,7104.013,Estimates
941,1981,7113.385,Estimates
941,1982,7124.082,Estimates
941,1983,7141.399,Estimates
941,1984,7169.447,Estimates
941,1985,7214.065,Estimates
941,1986,7280.179,Estimates
941,1987,7366.561,Estimates
941,1988,7469.474,Estimates
941,1989,7584.473,Estimates
941,1990,7703.891,Estimates
941,1991,7818.552,Estimates
941,1992,7920.377,Estimates
941,1993,8003.409,Estimates
941,1994,8064.74,Estimates
941,1995,8105.013,Estimates
941,1996,8128.285,Estimates
941,1997,8141.504,Estimates
941,1998,8149.819,Estimates
941,1999,8154.361,Estimates
941,2000,8153.364,Estimates
941,2001,8143.093,Estimates
941,2002,8120.255,Estimates
941,2003,8083.785,Estimates
941,2004,8035.411,Estimates
941,2005,7977.882,Estimates
941,2006,7914.832,Estimates
941,2007,7851.453,Estimates
941,2008,7792.891,Estimates
941,2009,7743.058,Estimates
941,2010,7705.475,Estimates
941,2011,7682.304,Estimates
941,2012,7672.767,Estimates
941,2013,7675.898,Estimates
941,2014,7691.58,Estimates
941,2015,7719.214,Estimates
934,1950,36531.845,Estimates
934,1951,36390.761,Estimates
934,1952,36153.56,Estimates
934,1953,36006.312,Estimates
934,1954,35949.004,Estimates
934,1955,35978.262,Estimates
934,1956,36082.494,Estimates
934,1957,36246.372,Estimates
934,1958,36440.116,Estimates
934,1959,36611.318,Estimates
934,1960,36700.947,Estimates
934,1961,36650.138,Estimates
934,1962,36406.04,Estimates
934,1963,35943.568,Estimates
934,1964,35275.919,Estimates
934,1965,34452.94,Estimates
934,1966,33552.416,Estimates
934,1967,32668.524,Estimates
934,1968,31876.622,Estimates
934,1969,31212.695,Estimates
934,1970,30684.961,Estimates
934,1971,30271.43,Estimates
934,1972,29920.549,Estimates
934,1973,29594.538,Estimates
934,1974,29288.344,Estimates
934,1975,29008.613,Estimates
934,1976,28771.463,Estimates
934,1977,28596.648,Estimates
934,1978,28496.563,Estimates
934,1979,28471.197,Estimates
934,1980,28518.076,Estimates
934,1981,28630.325,Estimates
934,1982,28791.075,Estimates
934,1983,28982.322,Estimates
934,1984,29190.21,Estimates
934,1985,29399.791,Estimates
934,1986,29599.074,Estimates
934,1987,29784.891,Estimates
934,1988,29956.025,Estimates
934,1989,30110.919,Estimates
934,1990,30252.658,Estimates
934,1991,30388.532,Estimates
934,1992,30528.955,Estimates
934,1993,30681.916,Estimates
934,1994,30850.216,Estimates
934,1995,31033.555,Estimates
934,1996,31228.753,Estimates
934,1997,31430.472,Estimates
934,1998,31635.066,Estimates
934,1999,31842.354,Estimates
934,2000,32052.972,Estimates
934,2001,32268.515,Estimates
934,2002,32492.243,Estimates
934,2003,32727.286,Estimates
934,2004,32975.7,Estimates
934,2005,33238.829,Estimates
934,2006,33517.185,Estimates
934,2007,33810.637,Estimates
934,2008,34119.6,Estimates
934,2009,34445.269,Estimates
934,2010,34788.609,Estimates
934,2011,35150.298,Estimates
934,2012,35530.807,Estimates
934,2013,35930.836,Estimates
934,2014,36351.316,Estimates
934,2015,36793.135,Estimates
948,1950,28847.292,Estimates
948,1951,28787.668,Estimates
948,1952,28676.057,Estimates
948,1953,28579.746,Estimates
948,1954,28498.73,Estimates
948,1955,28432.764,Estimates
948,1956,28381.053,Estimates
948,1957,28342.616,Estimates
948,1958,28315.506,Estimates
948,1959,28296.242,Estimates
948,1960,28280.996,Estimates
948,1961,28266.051,Estimates
948,1962,28248.272,Estimates
948,1963,28226.616,Estimates
948,1964,28202.781,Estimates
948,1965,28183.367,Estimates
948,1966,28177.452,Estimates
948,1967,28191.766,Estimates
948,1968,28229.207,Estimates
948,1969,28288.21,Estimates
948,1970,28361.642,Estimates
948,1971,28438.851,Estimates
948,1972,28509.644,Estimates
948,1973,28567.579,Estimates
948,1974,28611.723,Estimates
948,1975,28645.706,Estimates
948,1976,28677.041,Estimates
948,1977,28715.716,Estimates
948,1978,28769.255,Estimates
948,1979,28840.134,Estimates
948,1980,28928.072,Estimates
948,1981,29029.903,Estimates
948,1982,29139.813,Estimates
948,1983,29253.415,Estimates
948,1984,29369.517,Estimates
948,1985,29488.512,Estimates
948,1986,29612.111,Estimates
948,1987,29742.712,Estimates
948,1988,29881.773,Estimates
948,1989,30029.089,Estimates
948,1990,30183.223,Estimates
948,1991,30342.007,Estimates
948,1992,30503.529,Estimates
948,1993,30666.78,Estimates
948,1994,30831.936,Estimates
948,1995,31002.53,Estimates
948,1996,31183.6,Estimates
948,1997,31377.277,Estimates
948,1998,31582.591,Estimates
948,1999,31795.711,Estimates
948,2000,32008.363,Estimates
948,2001,32210.224,Estimates
948,2002,32393.505,Estimates
948,2003,32553.778,Estimates
948,2004,32690.633,Estimates
948,2005,32804.562,Estimates
948,2006,32898.582,Estimates
948,2007,32982.907,Estimates
948,2008,33069.256,Estimates
948,2009,33167.264,Estimates
948,2010,33287.731,Estimates
948,2011,33439.993,Estimates
948,2012,33628.016,Estimates
948,2013,33854.397,Estimates
948,2014,34121.386,Estimates
948,2015,34428.579,Estimates
1503,1950,8978.728,Estimates
1503,1951,8936.968,Estimates
1503,1952,8861.403,Estimates
1503,1953,8801.726,Estimates
1503,1954,8757.944,Estimates
1503,1955,8730.046,Estimates
1503,1956,8717.995,Estimates
1503,1957,8721.483,Estimates
1503,1958,8740.063,Estimates
1503,1959,8773.079,Estimates
1503,1960,8819.537,Estimates
1503,1961,8878.073,Estimates
1503,1962,8946.837,Estimates
1503,1963,9023.511,Estimates
1503,1964,9105.581,Estimates
1503,1965,9190.894,Estimates
1503,1966,9277.918,Estimates
1503,1967,9365.677,Estimates
1503,1968,9452.858,Estimates
1503,1969,9537.689,Estimates
1503,1970,9618.035,Estimates
1503,1971,9692.223,Estimates
1503,1972,9760.42,Estimates
1503,1973,9823.414,Estimates
1503,1974,9882.047,Estimates
1503,1975,9938.427,Estimates
1503,1976,9995.333,Estimates
1503,1977,10054.972,Estimates
1503,1978,10118.636,Estimates
1503,1979,10186.385,Estimates
1503,1980,10255.952,Estimates
1503,1981,10323.731,Estimates
1503,1982,10387.086,Estimates
1503,1983,10445.296,Estimates
1503,1984,10499.79,Estimates
1503,1985,10555.058,Estimates
1503,1986,10617.149,Estimates
1503,1987,10690.693,Estimates
1503,1988,10777.971,Estimates
1503,1989,10878.505,Estimates
1503,1990,10989.338,Estimates
1503,1991,11105.565,Estimates
1503,1992,11220.723,Estimates
1503,1993,11329.516,Estimates
1503,1994,11429.301,Estimates
1503,1995,11519.516,Estimates
1503,1996,11601.678,Estimates
1503,1997,11678.745,Estimates
1503,1998,11752.481,Estimates
1503,1999,11822.319,Estimates
1503,2000,11885.111,Estimates
1503,2001,11936.653,Estimates
1503,2002,11975.014,Estimates
1503,2003,12000.636,Estimates
1503,2004,12016.139,Estimates
1503,2005,12025.853,Estimates
1503,2006,12035.234,Estimates
1503,2007,12050.494,Estimates
1503,2008,12077.156,Estimates
1503,2009,12118.91,Estimates
1503,2010,12179.071,Estimates
1503,2011,12259.209,Estimates
1503,2012,12356.537,Estimates
1503,2013,12467.577,Estimates
1503,2014,12589.951,Estimates
1503,2015,12720.223,Estimates
1517,1950,38524.248,Estimates
1517,1951,38371.986,Estimates
1517,1952,38112.553,Estimates
1517,1953,37943.307,Estimates
1517,1954,37864.25,Estimates
1517,1955,37872.016,Estimates
1517,1956,37955.118,Estimates
1517,1957,38098.511,Estimates
1517,1958,38272.89,Estimates
1517,1959,38426.573,Estimates
1517,1960,38501.549,Estimates
1517,1961,38440.183,Estimates
1517,1962,38191.191,Estimates
1517,1963,37731.196,Estimates
1517,1964,37075.024,Estimates
1517,1965,36276.411,Estimates
1517,1966,35417.276,Estimates
1517,1967,34591.737,Estimates
1517,1968,33872.507,Estimates
1517,1969,33291.386,Estimates
1517,1970,32848.443,Estimates
1517,1971,32511.992,Estimates
1517,1972,32223.361,Estimates
1517,1973,31940.687,Estimates
1517,1974,31658.325,Estimates
1517,1975,31386.858,Estimates
1517,1976,31149.897,Estimates
1517,1977,30976.398,Estimates
1517,1978,30885.325,Estimates
1517,1979,30878.463,Estimates
1517,1980,30951.709,Estimates
1517,1981,31093.626,Estimates
1517,1982,31281.097,Estimates
1517,1983,31491.865,Estimates
1517,1984,31711.52,Estimates
1517,1985,31927.257,Estimates
1517,1986,32131.15,Estimates
1517,1987,32324.241,Estimates
1517,1988,32507.725,Estimates
1517,1989,32679.691,Estimates
1517,1990,32840.713,Estimates
1517,1991,32993.988,Estimates
1517,1992,33145.578,Estimates
1517,1993,33300.522,Estimates
1517,1994,33460.893,Estimates
1517,1995,33627.01,Estimates
1517,1996,33797.679,Estimates
1517,1997,33971.173,Estimates
1517,1998,34146.977,Estimates
1517,1999,34326.432,Estimates
1517,2000,34511.3,Estimates
1517,2001,34703.564,Estimates
1517,2002,34905.55,Estimates
1517,2003,35119.497,Estimates
1517,2004,35347.18,Estimates
1517,2005,35588.971,Estimates
1517,2006,35844.134,Estimates
1517,2007,36112.079,Estimates
1517,2008,36393.401,Estimates
1517,2009,36690.066,Estimates
1517,2010,37004.836,Estimates
1517,2011,37340.672,Estimates
1517,2012,37699.828,Estimates
1517,2013,38084.012,Estimates
1517,2014,38494.241,Estimates
1517,2015,38930.517,Estimates
1502,1950,18729.426,Estimates
1502,1951,18639.213,Estimates
1502,1952,18498.885,Estimates
1502,1953,18438.773,Estimates
1502,1954,18458.871,Estimates
1502,1955,18555.971,Estimates
1502,1956,18719.065,Estimates
1502,1957,18933.597,Estimates
1502,1958,19171.293,Estimates
1502,1959,19382.388,Estimates
1502,1960,19510.847,Estimates
1502,1961,19500.802,Estimates
1502,1962,19302.148,Estimates
1502,1963,18891.175,Estimates
1502,1964,18280.574,Estimates
1502,1965,17516.836,Estimates
1502,1966,16672.663,Estimates
1502,1967,15837.688,Estimates
1502,1968,15084.761,Estimates
1502,1969,14450.11,Estimates
1502,1970,13946.309,Estimates
1502,1971,13558.076,Estimates
1502,1972,13239.029,Estimates
1502,1973,12953.346,Estimates
1502,1974,12694.052,Estimates
1502,1975,12462.32,Estimates
1502,1976,12266.441,Estimates
1502,1977,12118.011,Estimates
1502,1978,12023.389,Estimates
1502,1979,11980.204,Estimates
1502,1980,11984.277,Estimates
1502,1981,12029.285,Estimates
1502,1982,12104.621,Estimates
1502,1983,12199.475,Estimates
1502,1984,12305.563,Estimates
1502,1985,12416.111,Estimates
1502,1986,12527.251,Estimates
1502,1987,12639.13,Estimates
1502,1988,12751.263,Estimates
1502,1989,12860.972,Estimates
1502,1990,12966.874,Estimates
1502,1991,13069.115,Estimates
1502,1992,13169.276,Estimates
1502,1993,13268.222,Estimates
1502,1994,13365.286,Estimates
1502,1995,13457.318,Estimates
1502,1996,13540.486,Estimates
1502,1997,13614.204,Estimates
1502,1998,13680.407,Estimates
1502,1999,13742.958,Estimates
1502,2000,13808.347,Estimates
1502,2001,13884.223,Estimates
1502,2002,13977.29,Estimates
1502,2003,14092.538,Estimates
1502,2004,14232.513,Estimates
1502,2005,14398.02,Estimates
1502,2006,14587.379,Estimates
1502,2007,14794.779,Estimates
1502,2008,15014.636,Estimates
1502,2009,15243.744,Estimates
1502,2010,15478.889,Estimates
1502,2011,15717.679,Estimates
1502,2012,15959.57,Estimates
1502,2013,16204.246,Estimates
1502,2014,16451.084,Estimates
1502,2015,16700.073,Estimates
1501,1950,19794.822,Estimates
1501,1951,19732.773,Estimates
1501,1952,19613.668,Estimates
1501,1953,19504.534,Estimates
1501,1954,19405.379,Estimates
1501,1955,19316.045,Estimates
1501,1956,19236.053,Estimates
1501,1957,19164.914,Estimates
1501,1958,19101.597,Estimates
1501,1959,19044.185,Estimates
1501,1960,18990.702,Estimates
1501,1961,18939.381,Estimates
1501,1962,18889.043,Estimates
1501,1963,18840.021,Estimates
1501,1964,18794.45,Estimates
1501,1965,18759.575,Estimates
1501,1966,18744.613,Estimates
1501,1967,18754.049,Estimates
1501,1968,18787.746,Estimates
1501,1969,18841.276,Estimates
1501,1970,18902.134,Estimates
1501,1971,18953.916,Estimates
1501,1972,18984.332,Estimates
1501,1973,18987.341,Estimates
1501,1974,18964.273,Estimates
1501,1975,18924.538,Estimates
1501,1976,18883.456,Estimates
1501,1977,18858.387,Estimates
1501,1978,18861.936,Estimates
1501,1979,18898.259,Estimates
1501,1980,18967.432,Estimates
1501,1981,19064.341,Estimates
1501,1982,19176.476,Estimates
1501,1983,19292.39,Estimates
1501,1984,19405.957,Estimates
1501,1985,19511.146,Estimates
1501,1986,19603.899,Estimates
1501,1987,19685.111,Estimates
1501,1988,19756.462,Estimates
1501,1989,19818.719,Estimates
1501,1990,19873.839,Estimates
1501,1991,19924.873,Estimates
1501,1992,19976.302,Estimates
1501,1993,20032.3,Estimates
1501,1994,20095.607,Estimates
1501,1995,20169.692,Estimates
1501,1996,20257.193,Estimates
1501,1997,20356.969,Estimates
1501,1998,20466.57,Estimates
1501,1999,20583.474,Estimates
1501,2000,20702.953,Estimates
1501,2001,20819.341,Estimates
1501,2002,20928.26,Estimates
1501,2003,21026.959,Estimates
1501,2004,21114.667,Estimates
1501,2005,21190.951,Estimates
1501,2006,21256.755,Estimates
1501,2007,21317.3,Estimates
1501,2008,21378.765,Estimates
1501,2009,21446.322,Estimates
1501,2010,21525.947,Estimates
1501,2011,21622.993,Estimates
1501,2012,21740.258,Estimates
1501,2013,21879.766,Estimates
1501,2014,22043.157,Estimates
1501,2015,22230.444,Estimates
1500,1950,3919.752,Estimates
1500,1951,3908.419,Estimates
1500,1952,3888.696,Estimates
1500,1953,3874.867,Estimates
1500,1954,3866.927,Estimates
1500,1955,3864.841,Estimates
1500,1956,3868.48,Estimates
1500,1957,3877.627,Estimates
1500,1958,3891.881,Estimates
1500,1959,3910.57,Estimates
1500,1960,3932.881,Estimates
1500,1961,3957.923,Estimates
1500,1962,3984.761,Estimates
1500,1963,4012.644,Estimates
1500,1964,4041.161,Estimates
1500,1965,4069.498,Estimates
1500,1966,4096.973,Estimates
1500,1967,4124.397,Estimates
1500,1968,4153.257,Estimates
1500,1969,4185.221,Estimates
1500,1970,4224.924,Estimates
1500,1971,4277.832,Estimates
1500,1972,4345.669,Estimates
1500,1973,4427.199,Estimates
1500,1974,4518.843,Estimates
1500,1975,4612.281,Estimates
1500,1976,4696.995,Estimates
1500,1977,4764.99,Estimates
1500,1978,4811.87,Estimates
1500,1979,4837.563,Estimates
1500,1980,4845.318,Estimates
1500,1981,4841.702,Estimates
1500,1982,4837.251,Estimates
1500,1983,4841.396,Estimates
1500,1984,4859.574,Estimates
1500,1985,4897.586,Estimates
1500,1986,4959.191,Estimates
1500,1987,5041.587,Estimates
1500,1988,5140.37,Estimates
1500,1989,5251.854,Estimates
1500,1990,5370.57,Estimates
1500,1991,5490.169,Estimates
1500,1992,5604.315,Estimates
1500,1993,5707.537,Estimates
1500,1994,5796.165,Estimates
1500,1995,5868.759,Estimates
1500,1996,5926.394,Estimates
1500,1997,5972.614,Estimates
1500,1998,6009.821,Estimates
1500,1999,6037.779,Estimates
1500,2000,6054.351,Estimates
1500,2001,6056.57,Estimates
1500,2002,6043.122,Estimates
1500,2003,6014.449,Estimates
1500,2004,5972.595,Estimates
1500,2005,5920.328,Estimates
1500,2006,5861.001,Estimates
1500,2007,5799.201,Estimates
1500,2008,5739.589,Estimates
1500,2009,5685.937,Estimates
1500,2010,5641.6,Estimates
1500,2011,5608.639,Estimates
1500,2012,5586.483,Estimates
1500,2013,5574.453,Estimates
1500,2014,5572.69,Estimates
1500,2015,5581.004,Estimates
947,1950,5227.604,Estimates
947,1951,5231.539,Estimates
947,1952,5240.661,Estimates
947,1953,5252.292,Estimates
947,1954,5266.434,Estimates
947,1955,5283.104,Estimates
947,1956,5302.373,Estimates
947,1957,5324.314,Estimates
947,1958,5349.093,Estimates
947,1959,5376.991,Estimates
947,1960,5408.315,Estimates
947,1961,5443.346,Estimates
947,1962,5482.297,Estimates
947,1963,5525.165,Estimates
947,1964,5571.706,Estimates
947,1965,5621.369,Estimates
947,1966,5673.437,Estimates
947,1967,5727.247,Estimates
947,1968,5782.367,Estimates
947,1969,5838.634,Estimates
947,1970,5896.02,Estimates
947,1971,5954.669,Estimates
947,1972,6015.204,Estimates
947,1973,6078.297,Estimates
947,1974,6144.443,Estimates
947,1975,6213.895,Estimates
947,1976,6286.744,Estimates
947,1977,6363.202,Estimates
947,1978,6443.726,Estimates
947,1979,6528.966,Estimates
947,1980,6618.928,Estimates
947,1981,6713.296,Estimates
947,1982,6812.54,Estimates
947,1983,6917.89,Estimates
947,1984,7031.077,Estimates
947,1985,7156.055,Estimates
947,1986,7297.28,Estimates
947,1987,7456.249,Estimates
947,1988,7632.308,Estimates
947,1989,7823.103,Estimates
947,1990,8024.438,Estimates
947,1991,8230.891,Estimates
947,1992,8436.236,Estimates
947,1993,8635.045,Estimates
947,1994,8823.854,Estimates
947,1995,9003.25,Estimates
947,1996,9176.676,Estimates
947,1997,9346.792,Estimates
947,1998,9512.96,Estimates
947,1999,9670.63,Estimates
947,2000,9810.451,Estimates
947,2001,9921.376,Estimates
947,2002,9996.595,Estimates
947,2003,10033.346,Estimates
947,2004,10032.935,Estimates
947,2005,9999.283,Estimates
947,2006,9939.317,Estimates
947,2007,9865.185,Estimates
947,2008,9788.914,Estimates
947,2009,9719.078,Estimates
947,2010,9663.593,Estimates
947,2011,9627.606,Estimates
947,2012,9610.404,Estimates
947,2013,9610.891,Estimates
947,2014,9629.546,Estimates
947,2015,9665.581,Estimates
903,1950,6473.473,Estimates
903,1951,6475.041,Estimates
903,1952,6480.04,Estimates
903,1953,6488.773,Estimates
903,1954,6501.24,Estimates
903,1955,6517.44,Estimates
903,1956,6537.404,Estimates
903,1957,6561.125,Estimates
903,1958,6588.633,Estimates
903,1959,6619.97,Estimates
903,1960,6655.163,Estimates
903,1961,6694.196,Estimates
903,1962,6736.987,Estimates
903,1963,6783.321,Estimates
903,1964,6832.888,Estimates
903,1965,6885.368,Estimates
903,1966,6940.453,Estimates
903,1967,6997.798,Estimates
903,1968,7057.041,Estimates
903,1969,7117.82,Estimates
903,1970,7179.707,Estimates
903,1971,7242.332,Estimates
903,1972,7305.742,Estimates
903,1973,7370.125,Estimates
903,1974,7435.692,Estimates
903,1975,7502.487,Estimates
903,1976,7570.557,Estimates
903,1977,7640.427,Estimates
903,1978,7712.894,Estimates
903,1979,7788.809,Estimates
903,1980,7868.172,Estimates
903,1981,7950.575,Estimates
903,1982,8036.689,Estimates
903,1983,8128.19,Estimates
903,1984,8227.421,Estimates
903,1985,8339.233,Estimates
903,1986,8469.022,Estimates
903,1987,8618.821,Estimates
903,1988,8788.271,Estimates
903,1989,8975.083,Estimates
903,1990,9174.663,Estimates
903,1991,9380.841,Estimates
903,1992,9586.52,Estimates
903,1993,9785.701,Estimates
903,1994,9974.82,Estimates
903,1995,10154.741,Estimates
903,1996,10329.466,Estimates
903,1997,10502.343,Estimates
903,1998,10673.201,Estimates
903,1999,10837.573,Estimates
903,2000,10986.016,Estimates
903,2001,11107.215,Estimates
903,2002,11193.837,Estimates
903,2003,11242.654,Estimates
903,2004,11254.71,Estimates
903,2005,11233.745,Estimates
903,2006,11186.619,Estimates
903,2007,11125.566,Estimates
903,2008,11062.672,Estimates
903,2009,11006.469,Estimates
903,2010,10964.783,Estimates
903,2011,10942.691,Estimates
903,2012,10939.505,Estimates
903,2013,10954.209,Estimates
903,2014,10987.382,Estimates
903,2015,11038.339,Estimates
910,1950,1900.65,Estimates
910,1951,1904.371,Estimates
910,1952,1911.902,Estimates
910,1953,1919.612,Estimates
910,1954,1927.503,Estimates
910,1955,1935.589,Estimates
910,1956,1943.911,Estimates
910,1957,1952.56,Estimates
910,1958,1961.695,Estimates
910,1959,1971.569,Estimates
910,1960,1982.498,Estimates
910,1961,1994.829,Estimates
910,1962,2008.929,Estimates
910,1963,2025.087,Estimates
910,1964,2043.473,Estimates
910,1965,2064.086,Estimates
910,1966,2086.766,Estimates
910,1967,2111.225,Estimates
910,1968,2137.279,Estimates
910,1969,2164.929,Estimates
910,1970,2194.129,Estimates
910,1971,2224.84,Estimates
910,1972,2257.251,Estimates
910,1973,2291.637,Estimates
910,1974,2328.287,Estimates
910,1975,2367.815,Estimates
910,1976,2410.888,Estimates
910,1977,2457.738,Estimates
910,1978,2508.274,Estimates
910,1979,2562.165,Estimates
910,1980,2617.982,Estimates
910,1981,2673.847,Estimates
910,1982,2728.902,Estimates
910,1983,2783.304,Estimates
910,1984,2838.133,Estimates
910,1985,2897.5,Estimates
910,1986,2966.709,Estimates
910,1987,3048.293,Estimates
910,1988,3142.046,Estimates
910,1989,3245.204,Estimates
910,1990,3351.621,Estimates
910,1991,3453.3,Estimates
910,1992,3542.921,Estimates
910,1993,3615.368,Estimates
910,1994,3668.806,Estimates
910,1995,3705.117,Estimates
910,1996,3729.31,Estimates
910,1997,3747.959,Estimates
910,1998,3765.383,Estimates
910,1999,3781.921,Estimates
910,2000,3794.593,Estimates
