country_code,year,female_deaths
96,2076,3.175
96,2077,3.175
96,2078,3.174
96,2079,3.17
96,2080,3.166
96,2081,3.159
96,2082,3.151
96,2083,3.142
96,2084,3.132
96,2085,3.121
96,2086,3.108
96,2087,3.096
96,2088,3.082
96,2089,3.068
96,2090,3.054
96,2091,3.04
96,2092,3.026
96,2093,3.012
96,2094,2.998
96,2095,2.984
96,2096,2.971
96,2097,2.957
96,2098,2.944
96,2099,2.931
100,1950,38.09
100,1951,37.603
100,1952,36.661
100,1953,35.784
100,1954,34.972
100,1955,34.225
100,1956,33.549
100,1957,32.948
100,1958,32.433
100,1959,32.023
100,1960,31.738
100,1961,31.601
100,1962,31.628
100,1963,31.827
100,1964,32.193
100,1965,32.711
100,1966,33.361
100,1967,34.108
100,1968,34.915
100,1969,35.755
100,1970,36.608
100,1971,37.466
100,1972,38.329
100,1973,39.192
100,1974,40.04
100,1975,40.857
100,1976,41.629
100,1977,42.355
100,1978,43.033
100,1979,43.666
100,1980,44.259
100,1981,44.825
100,1982,45.377
100,1983,45.925
100,1984,46.469
100,1985,47.002
100,1986,47.508
100,1987,47.978
100,1988,48.41
100,1989,48.815
100,1990,49.23
100,1991,49.699
100,1992,50.244
100,1993,50.865
100,1994,51.54
100,1995,52.211
100,1996,52.804
100,1997,53.257
100,1998,53.536
100,1999,53.637
100,2000,53.586
100,2001,53.434
100,2002,53.254
100,2003,53.106
100,2004,53.015
100,2005,52.992
100,2006,53.027
100,2007,53.088
100,2008,53.149
100,2009,53.205
100,2010,53.258
100,2011,53.316
100,2012,53.386
100,2013,53.468
100,2014,53.558
100,2015,53.643
100,2016,53.707
100,2017,53.74
100,2018,53.733
100,2019,53.688
100,2020,53.61
100,2021,53.511
100,2022,53.405
100,2023,53.305
100,2024,53.218
100,2025,53.146
100,2026,53.092
100,2027,53.048
100,2028,53.005
100,2029,52.957
100,2030,52.901
100,2031,52.831
100,2032,52.743
100,2033,52.629
100,2034,52.484
100,2035,52.294
100,2036,52.052
100,2037,51.754
100,2038,51.404
100,2039,51.006
100,2040,50.566
100,2041,50.091
100,2042,49.595
100,2043,49.093
100,2044,48.596
100,2045,48.118
100,2046,47.668
100,2047,47.248
100,2048,46.857
100,2049,46.499
100,2050,46.171
100,2051,45.871
100,2052,45.59
100,2053,45.32
100,2054,45.053
100,2055,44.785
100,2056,44.511
100,2057,44.231
100,2058,43.939
100,2059,43.631
100,2060,43.302
100,2061,42.949
100,2062,42.571
100,2063,42.166
100,2064,41.733
100,2065,41.27
100,2066,40.776
100,2067,40.252
100,2068,39.701
100,2069,39.123
100,2070,38.515
100,2071,37.875
100,2072,37.205
100,2073,36.508
100,2074,35.788
100,2075,35.052
100,2076,34.303
100,2077,33.548
100,2078,32.795
100,2079,32.052
100,2080,31.325
100,2081,30.614
100,2082,29.923
100,2083,29.255
100,2084,28.62
100,2085,28.026
100,2086,27.486
100,2087,27.002
100,2088,26.577
100,2089,26.211
100,2090,25.9
100,2091,25.639
100,2092,25.419
100,2093,25.234
100,2094,25.079
100,2095,24.949
100,2096,24.844
100,2097,24.76
100,2098,24.7
100,2099,24.661
104,1950,246.1
104,1951,242.575
104,1952,236.019
104,1953,230.452
104,1954,225.875
104,1955,222.268
104,1956,219.568
104,1957,217.69
104,1958,216.467
104,1959,215.608
104,1960,214.783
104,1961,213.663
104,1962,211.944
104,1963,209.475
104,1964,206.311
104,1965,202.747
104,1966,199.25
104,1967,196.324
104,1968,194.33
104,1969,193.38
104,1970,193.441
104,1971,194.316
104,1972,195.617
104,1973,197.013
104,1974,198.348
104,1975,199.543
104,1976,200.602
104,1977,201.613
104,1978,202.621
104,1979,203.586
104,1980,204.438
104,1981,205.099
104,1982,205.529
104,1983,205.711
104,1984,205.652
104,1985,205.371
104,1986,204.911
104,1987,204.351
104,1988,203.777
104,1989,203.25
104,1990,202.833
104,1991,202.567
104,1992,202.458
104,1993,202.508
104,1994,202.727
104,1995,203.129
104,1996,203.719
104,1997,204.463
104,1998,205.312
104,1999,206.222
104,2000,207.136
104,2001,207.997
104,2002,208.768
104,2003,209.423
104,2004,209.945
104,2005,210.297
104,2006,210.452
104,2007,210.456
104,2008,210.389
104,2009,210.335
104,2010,210.413
104,2011,210.746
104,2012,211.424
104,2013,212.515
104,2014,214.057
104,2015,216.053
104,2016,218.462
104,2017,221.19
104,2018,224.16
104,2019,227.34
104,2020,230.715
104,2021,234.289
104,2022,238.082
104,2023,242.102
104,2024,246.337
104,2025,250.782
104,2026,255.436
104,2027,260.284
104,2028,265.299
104,2029,270.449
104,2030,275.708
104,2031,281.058
104,2032,286.474
104,2033,291.923
104,2034,297.365
104,2035,302.767
104,2036,308.109
104,2037,313.379
104,2038,318.557
104,2039,323.614
104,2040,328.518
104,2041,333.246
104,2042,337.795
104,2043,342.169
104,2044,346.37
104,2045,350.41
104,2046,354.307
104,2047,358.087
104,2048,361.771
104,2049,365.37
104,2050,368.893
104,2051,372.34
104,2052,375.701
104,2053,378.965
104,2054,382.125
104,2055,385.175
104,2056,388.107
104,2057,390.915
104,2058,393.594
104,2059,396.137
104,2060,398.533
104,2061,400.773
104,2062,402.858
104,2063,404.796
104,2064,406.598
104,2065,408.27
104,2066,409.818
104,2067,411.262
104,2068,412.624
104,2069,413.93
104,2070,415.215
104,2071,416.514
104,2072,417.838
104,2073,419.188
104,2074,420.558
104,2075,421.945
104,2076,423.344
104,2077,424.715
104,2078,426.005
104,2079,427.16
104,2080,428.114
104,2081,428.804
104,2082,429.199
104,2083,429.277
104,2084,429.026
104,2085,428.453
104,2086,427.583
104,2087,426.469
104,2088,425.158
104,2089,423.672
104,2090,422.028
104,2091,420.23
104,2092,418.277
104,2093,416.167
104,2094,413.893
104,2095,411.454
104,2096,408.849
104,2097,406.075
104,2098,403.134
104,2099,400.023
108,1950,29.211
108,1951,29.332
108,1952,29.573
108,1953,29.81
108,1954,30.046
108,1955,30.279
108,1956,30.509
108,1957,30.738
108,1958,30.965
108,1959,31.192
108,1960,31.42
108,1961,31.651
108,1962,31.888
108,1963,32.134
108,1964,32.391
108,1965,32.671
108,1966,32.981
108,1967,33.323
108,1968,33.693
108,1969,34.08
108,1970,34.461
108,1971,34.808
108,1972,35.104
108,1973,35.345
108,1974,35.543
108,1975,35.717
108,1976,35.9
108,1977,36.126
108,1978,36.426
108,1979,36.818
108,1980,37.301
108,1981,37.86
108,1982,38.478
108,1983,39.151
108,1984,39.893
108,1985,40.784
108,1986,41.925
108,1987,43.338
108,1988,44.978
108,1989,46.748
108,1990,48.439
108,1991,49.798
108,1992,50.653
108,1993,50.924
108,1994,50.627
108,1995,49.879
108,1996,48.879
108,1997,47.893
108,1998,47.14
108,1999,46.728
108,2000,46.724
108,2001,47.124
108,2002,47.807
108,2003,48.652
108,2004,49.605
108,2005,50.599
108,2006,51.579
108,2007,52.511
108,2008,53.367
108,2009,54.124
108,2010,54.774
108,2011,55.332
108,2012,55.836
108,2013,56.319
108,2014,56.79
108,2015,57.26
108,2016,57.73
108,2017,58.195
108,2018,58.649
108,2019,59.09
108,2020,59.511
108,2021,59.901
108,2022,60.258
108,2023,60.584
108,2024,60.884
108,2025,61.168
108,2026,61.448
108,2027,61.738
108,2028,62.051
108,2029,62.4
108,2030,62.793
108,2031,63.236
108,2032,63.727
108,2033,64.259
108,2034,64.832
108,2035,65.441
108,2036,66.077
108,2037,66.735
108,2038,67.41
108,2039,68.099
108,2040,68.8
108,2041,69.513
108,2042,70.243
108,2043,70.999
108,2044,71.79
108,2045,72.626
108,2046,73.518
108,2047,74.473
108,2048,75.497
108,2049,76.594
108,2050,77.765
108,2051,79.006
108,2052,80.312
108,2053,81.675
108,2054,83.096
108,2055,84.573
108,2056,86.107
108,2057,87.701
108,2058,89.356
108,2059,91.075
108,2060,92.859
108,2061,94.712
108,2062,96.634
108,2063,98.624
108,2064,100.678
108,2065,102.796
108,2066,104.974
108,2067,107.207
108,2068,109.491
108,2069,111.819
108,2070,114.185
108,2071,116.583
108,2072,119.013
108,2073,121.473
108,2074,123.964
108,2075,126.487
108,2076,129.041
108,2077,131.633
108,2078,134.272
108,2079,136.967
108,2080,139.73
108,2081,142.568
108,2082,145.489
108,2083,148.5
108,2084,151.61
108,2085,154.825
108,2086,158.15
108,2087,161.584
108,2088,165.12
108,2089,168.754
108,2090,172.479
108,2091,176.288
108,2092,180.174
108,2093,184.13
108,2094,188.151
108,2095,192.234
108,2096,196.378
108,2097,200.581
108,2098,204.843
108,2099,209.164
112,1950,57.416
112,1951,56.268
112,1952,54.086
112,1953,52.13
112,1954,50.401
112,1955,48.898
112,1956,47.616
112,1957,46.545
112,1958,45.672
112,1959,44.971
112,1960,44.412
112,1961,43.962
112,1962,43.59
112,1963,43.272
112,1964,43.002
112,1965,42.79
112,1966,42.662
112,1967,42.654
112,1968,42.788
112,1969,43.068
112,1970,43.494
112,1971,44.054
112,1972,44.724
112,1973,45.48
112,1974,46.305
112,1975,47.208
112,1976,48.212
112,1977,49.313
112,1978,50.479
112,1979,51.657
112,1980,52.729
112,1981,53.562
112,1982,54.096
112,1983,54.329
112,1984,54.308
112,1985,54.145
112,1986,53.994
112,1987,54.024
112,1988,54.368
112,1989,55.095
112,1990,56.272
112,1991,57.926
112,1992,59.948
112,1993,62.198
112,1994,64.557
112,1995,66.869
112,1996,68.979
112,1997,70.774
112,1998,72.171
112,1999,73.112
112,2000,73.573
112,2001,73.579
112,2002,73.244
112,2003,72.681
112,2004,71.958
112,2005,71.121
112,2006,70.192
112,2007,69.195
112,2008,68.177
112,2009,67.206
112,2010,66.379
112,2011,65.787
112,2012,65.46
112,2013,65.391
112,2014,65.561
112,2015,65.903
112,2016,66.324
112,2017,66.717
112,2018,66.996
112,2019,67.123
112,2020,67.077
112,2021,66.874
112,2022,66.579
112,2023,66.252
112,2024,65.925
112,2025,65.623
112,2026,65.364
112,2027,65.153
112,2028,65.001
112,2029,64.924
112,2030,64.942
112,2031,65.069
112,2032,65.302
112,2033,65.628
112,2034,66.037
112,2035,66.517
112,2036,67.056
112,2037,67.629
112,2038,68.208
112,2039,68.763
112,2040,69.266
112,2041,69.699
112,2042,70.05
112,2043,70.311
112,2044,70.468
112,2045,70.506
112,2046,70.418
112,2047,70.214
112,2048,69.908
112,2049,69.514
112,2050,69.045
112,2051,68.513
112,2052,67.936
112,2053,67.335
112,2054,66.728
112,2055,66.132
112,2056,65.555
112,2057,65.0
112,2058,64.468
112,2059,63.969
112,2060,63.511
112,2061,63.104
112,2062,62.742
112,2063,62.42
112,2064,62.128
112,2065,61.86
112,2066,61.607
112,2067,61.355
112,2068,61.089
112,2069,60.794
112,2070,60.455
112,2071,60.063
112,2072,59.615
112,2073,59.108
112,2074,58.537
112,2075,57.894
112,2076,57.173
112,2077,56.38
112,2078,55.527
112,2079,54.629
112,2080,53.695
112,2081,52.739
112,2082,51.776
112,2083,50.828
112,2084,49.914
112,2085,49.053
112,2086,48.257
112,2087,47.53
112,2088,46.88
112,2089,46.316
112,2090,45.846
112,2091,45.474
112,2092,45.198
112,2093,45.02
112,2094,44.937
112,2095,44.948
112,2096,45.053
112,2097,45.252
112,2098,45.544
112,2099,45.929
116,1950,50.74
116,1951,51.03
116,1952,51.65
116,1953,52.35
116,1954,53.131
116,1955,53.99
116,1956,54.918
116,1957,55.906
116,1958,56.937
116,1959,57.974
116,1960,58.985
116,1961,59.94
116,1962,60.823
116,1963,61.649
116,1964,62.468
116,1965,63.088
116,1966,63.247
116,1967,63.062
116,1968,62.928
116,1969,63.421
116,1970,66.273
116,1971,73.558
116,1972,85.896
116,1973,102.761
116,1974,122.71
116,1975,142.413
116,1976,157.69
116,1977,165.458
116,1978,164.085
116,1979,153.648
116,1980,135.954
116,1981,114.236
116,1982,92.73
116,1983,74.797
116,1984,61.9
116,1985,54.551
116,1986,52.065
116,1987,52.239
116,1988,53.22
116,1989,54.363
116,1990,55.252
116,1991,55.786
116,1992,56.24
116,1993,56.775
116,1994,57.264
116,1995,57.562
116,1996,57.552
116,1997,57.215
116,1998,56.56
116,1999,55.597
116,2000,54.36
116,2001,52.917
116,2002,51.39
116,2003,49.899
116,2004,48.529
116,2005,47.371
116,2006,46.492
116,2007,45.885
116,2008,45.526
116,2009,45.399
116,2010,45.456
116,2011,45.631
116,2012,45.847
116,2013,46.041
116,2014,46.181
116,2015,46.257
116,2016,46.279
116,2017,46.292
116,2018,46.334
116,2019,46.418
116,2020,46.551
116,2021,46.734
116,2022,46.963
116,2023,47.239
116,2024,47.568
116,2025,47.959
116,2026,48.422
116,2027,48.961
116,2028,49.58
116,2029,50.277
116,2030,51.056
116,2031,51.912
116,2032,52.839
116,2033,53.825
116,2034,54.864
116,2035,55.947
116,2036,57.069
116,2037,58.225
116,2038,59.41
116,2039,60.62
116,2040,61.851
116,2041,63.106
116,2042,64.384
116,2043,65.687
116,2044,67.01
116,2045,68.346
116,2046,69.683
116,2047,71.019
116,2048,72.355
116,2049,73.698
116,2050,75.059
116,2051,76.456
116,2052,77.901
116,2053,79.405
116,2054,80.97
116,2055,82.591
116,2056,84.256
116,2057,85.953
116,2058,87.672
116,2059,89.414
116,2060,91.189
116,2061,93.015
116,2062,94.902
116,2063,96.853
116,2064,98.862
116,2065,100.918
116,2066,103.006
116,2067,105.104
116,2068,107.189
116,2069,109.246
116,2070,111.269
116,2071,113.262
116,2072,115.227
116,2073,117.154
116,2074,119.024
116,2075,120.81
116,2076,122.487
116,2077,124.035
116,2078,125.438
116,2079,126.685
116,2080,127.759
116,2081,128.652
116,2082,129.381
116,2083,129.973
116,2084,130.456
116,2085,130.863
116,2086,131.228
116,2087,131.581
116,2088,131.947
116,2089,132.347
116,2090,132.785
116,2091,133.257
116,2092,133.755
116,2093,134.266
116,2094,134.779
116,2095,135.287
116,2096,135.788
116,2097,136.278
116,2098,136.757
116,2099,137.223
120,1950,55.561
120,1951,55.654
120,1952,55.853
120,1953,56.073
120,1954,56.315
120,1955,56.58
120,1956,56.869
120,1957,57.184
120,1958,57.527
120,1959,57.905
120,1960,58.324
120,1961,58.786
120,1962,59.295
120,1963,59.844
120,1964,60.422
120,1965,61.005
120,1966,61.568
120,1967,62.092
120,1968,62.565
120,1969,62.985
120,1970,63.353
120,1971,63.677
120,1972,63.982
120,1973,64.296
120,1974,64.637
120,1975,65.025
120,1976,65.473
120,1977,65.987
120,1978,66.576
120,1979,67.254
120,1980,68.032
120,1981,68.918
120,1982,69.909
120,1983,71.001
120,1984,72.193
120,1985,73.467
120,1986,74.803
120,1987,76.192
120,1988,77.641
120,1989,79.167
120,1990,80.803
120,1991,82.587
120,1992,84.555
120,1993,86.731
120,1994,89.128
120,1995,91.786
120,1996,94.745
120,1997,97.97
120,1998,101.387
120,1999,104.906
120,2000,108.407
120,2001,111.768
120,2002,114.88
120,2003,117.652
120,2004,120.016
120,2005,121.917
120,2006,123.341
120,2007,124.361
120,2008,125.063
120,2009,125.503
120,2010,125.746
120,2011,125.853
120,2012,125.88
120,2013,125.88
120,2014,125.902
120,2015,125.983
120,2016,126.141
120,2017,126.351
120,2018,126.583
120,2019,126.823
120,2020,127.04
120,2021,127.197
120,2022,127.268
120,2023,127.241
120,2024,127.122
120,2025,126.925
120,2026,126.68
120,2027,126.427
120,2028,126.204
120,2029,126.033
120,2030,125.925
120,2031,125.879
120,2032,125.884
120,2033,125.936
120,2034,126.045
120,2035,126.22
120,2036,126.468
120,2037,126.798
120,2038,127.224
120,2039,127.76
120,2040,128.424
120,2041,129.234
120,2042,130.192
120,2043,131.295
120,2044,132.538
120,2045,133.906
120,2046,135.375
120,2047,136.926
120,2048,138.546
120,2049,140.235
120,2050,141.999
120,2051,143.854
120,2052,145.822
120,2053,147.921
120,2054,150.159
120,2055,152.541
120,2056,155.065
120,2057,157.723
120,2058,160.506
120,2059,163.412
120,2060,166.437
120,2061,169.578
120,2062,172.835
120,2063,176.208
120,2064,179.697
120,2065,183.309
120,2066,187.053
120,2067,190.931
120,2068,194.94
120,2069,199.067
120,2070,203.299
120,2071,207.619
120,2072,212.007
120,2073,216.449
120,2074,220.929
120,2075,225.442
120,2076,229.984
120,2077,234.563
120,2078,239.184
120,2079,243.846
120,2080,248.549
120,2081,253.296
120,2082,258.085
120,2083,262.917
120,2084,267.787
120,2085,272.693
120,2086,277.636
120,2087,282.609
120,2088,287.607
120,2089,292.622
120,2090,297.647
120,2091,302.675
120,2092,307.702
120,2093,312.723
120,2094,317.735
120,2095,322.737
120,2096,327.727
120,2097,332.706
120,2098,337.672
120,2099,342.626
124,1950,52.809
124,1951,53.042
124,1952,53.526
124,1953,54.045
124,1954,54.598
124,1955,55.185
124,1956,55.803
124,1957,56.45
124,1958,57.119
124,1959,57.799
124,1960,58.479
124,1961,59.147
124,1962,59.796
124,1963,60.423
124,1964,61.038
124,1965,61.663
124,1966,62.33
124,1967,63.062
124,1968,63.871
124,1969,64.752
124,1970,65.686
124,1971,66.639
124,1972,67.579
124,1973,68.482
124,1974,69.343
124,1975,70.161
124,1976,70.943
124,1977,71.719
124,1978,72.523
124,1979,73.381
124,1980,74.327
124,1981,75.394
124,1982,76.594
124,1983,77.927
124,1984,79.39
124,1985,80.963
124,1986,82.613
124,1987,84.306
124,1988,86.018
124,1989,87.741
124,1990,89.499
124,1991,91.333
124,1992,93.267
124,1993,95.302
124,1994,97.409
124,1995,99.523
124,1996,101.566
124,1997,103.476
124,1998,105.216
124,1999,106.782
124,2000,108.198
124,2001,109.517
124,2002,110.814
124,2003,112.152
124,2004,113.561
124,2005,115.051
124,2006,116.612
124,2007,118.212
124,2008,119.83
124,2009,121.466
124,2010,123.129
124,2011,124.83
124,2012,126.582
124,2013,128.391
124,2014,130.256
124,2015,132.164
124,2016,134.098
124,2017,136.044
124,2018,137.997
124,2019,139.965
124,2020,141.955
124,2021,143.981
124,2022,146.065
124,2023,148.234
124,2024,150.51
124,2025,152.913
124,2026,155.457
124,2027,158.146
124,2028,160.985
124,2029,163.981
124,2030,167.155
124,2031,170.526
124,2032,174.086
124,2033,177.808
124,2034,181.66
124,2035,185.605
124,2036,189.602
124,2037,193.608
124,2038,197.573
124,2039,201.456
124,2040,205.232
124,2041,208.895
124,2042,212.451
124,2043,215.893
124,2044,219.196
124,2045,222.336
124,2046,225.295
124,2047,228.058
124,2048,230.605
124,2049,232.915
124,2050,234.96
124,2051,236.722
124,2052,238.201
124,2053,239.405
124,2054,240.34
124,2055,241.007
124,2056,241.404
124,2057,241.559
124,2058,241.509
124,2059,241.298
124,2060,240.957
124,2061,240.507
124,2062,239.98
124,2063,239.427
124,2064,238.909
124,2065,238.496
124,2066,238.251
124,2067,238.196
124,2068,238.349
124,2069,238.718
124,2070,239.306
124,2071,240.101
124,2072,241.048
124,2073,242.091
124,2074,243.188
124,2075,244.303
124,2076,245.413
124,2077,246.502
124,2078,247.543
124,2079,248.502
124,2080,249.344
124,2081,250.042
124,2082,250.593
124,2083,250.998
124,2084,251.255
124,2085,251.371
124,2086,251.361
124,2087,251.25
124,2088,251.058
124,2089,250.796
124,2090,250.468
124,2091,250.073
124,2092,249.608
124,2093,249.067
124,2094,248.447
124,2095,247.745
124,2096,246.959
124,2097,246.088
124,2098,245.132
124,2099,244.091
132,1950,2.08
132,1951,2.085
132,1952,2.094
132,1953,2.103
132,1954,2.111
132,1955,2.118
132,1956,2.123
132,1957,2.128
132,1958,2.131
132,1959,2.132
132,1960,2.131
132,1961,2.126
132,1962,2.117
132,1963,2.103
132,1964,2.084
132,1965,2.061
132,1966,2.034
132,1967,2.003
132,1968,1.97
132,1969,1.935
132,1970,1.897
132,1971,1.858
132,1972,1.817
132,1973,1.773
132,1974,1.73
132,1975,1.686
132,1976,1.644
132,1977,1.604
132,1978,1.568
132,1979,1.535
132,1980,1.507
132,1981,1.484
132,1982,1.466
132,1983,1.452
132,1984,1.44
132,1985,1.432
132,1986,1.424
132,1987,1.418
132,1988,1.411
132,1989,1.403
132,1990,1.394
132,1991,1.383
132,1992,1.37
132,1993,1.357
132,1994,1.343
132,1995,1.329
132,1996,1.316
132,1997,1.306
132,1998,1.297
132,1999,1.291
132,2000,1.287
132,2001,1.284
132,2002,1.282
132,2003,1.279
132,2004,1.278
132,2005,1.278
132,2006,1.282
132,2007,1.29
132,2008,1.304
132,2009,1.321
132,2010,1.34
132,2011,1.359
132,2012,1.375
132,2013,1.388
132,2014,1.395
132,2015,1.396
132,2016,1.394
132,2017,1.389
132,2018,1.383
132,2019,1.377
132,2020,1.372
132,2021,1.368
132,2022,1.365
132,2023,1.364
132,2024,1.364
132,2025,1.367
132,2026,1.372
132,2027,1.381
132,2028,1.392
132,2029,1.408
132,2030,1.427
132,2031,1.45
132,2032,1.478
132,2033,1.51
132,2034,1.546
132,2035,1.585
132,2036,1.628
132,2037,1.675
132,2038,1.724
132,2039,1.776
132,2040,1.83
132,2041,1.886
132,2042,1.944
132,2043,2.003
132,2044,2.064
132,2045,2.124
132,2046,2.183
132,2047,2.242
132,2048,2.299
132,2049,2.354
132,2050,2.408
132,2051,2.46
132,2052,2.511
132,2053,2.56
132,2054,2.609
132,2055,2.658
132,2056,2.708
132,2057,2.759
132,2058,2.811
132,2059,2.866
132,2060,2.923
132,2061,2.984
132,2062,3.048
132,2063,3.116
132,2064,3.186
132,2065,3.259
132,2066,3.335
132,2067,3.413
132,2068,3.493
132,2069,3.572
132,2070,3.651
132,2071,3.728
132,2072,3.803
132,2073,3.876
132,2074,3.945
132,2075,4.01
132,2076,4.069
132,2077,4.123
132,2078,4.172
132,2079,4.215
132,2080,4.251
132,2081,4.283
132,2082,4.308
132,2083,4.329
132,2084,4.345
132,2085,4.356
132,2086,4.362
132,2087,4.363
132,2088,4.359
132,2089,4.352
132,2090,4.342
132,2091,4.331
132,2092,4.319
132,2093,4.307
132,2094,4.296
132,2095,4.286
132,2096,4.278
132,2097,4.271
132,2098,4.265
132,2099,4.262
140,1950,20.561
140,1951,20.522
140,1952,20.451
140,1953,20.392
140,1954,20.346
140,1955,20.311
140,1956,20.29
140,1957,20.28
140,1958,20.281
140,1959,20.292
140,1960,20.312
140,1961,20.337
140,1962,20.363
140,1963,20.384
140,1964,20.393
140,1965,20.379
140,1966,20.331
140,1967,20.246
140,1968,20.123
140,1969,19.965
140,1970,19.774
140,1971,19.555
140,1972,19.32
140,1973,19.086
140,1974,18.869
140,1975,18.683
140,1976,18.542
140,1977,18.453
140,1978,18.424
140,1979,18.464
140,1980,18.578
140,1981,18.767
140,1982,19.026
140,1983,19.348
140,1984,19.732
140,1985,20.176
140,1986,20.676
140,1987,21.229
140,1988,21.836
140,1989,22.5
140,1990,23.233
140,1991,24.051
140,1992,24.959
140,1993,25.953
140,1994,27.019
140,1995,28.15
140,1996,29.34
140,1997,30.56
140,1998,31.772
140,1999,32.932
140,2000,33.984
140,2001,34.877
140,2002,35.585
140,2003,36.094
140,2004,36.397
140,2005,36.501
140,2006,36.429
140,2007,36.226
140,2008,35.938
140,2009,35.593
140,2010,35.208
140,2011,34.786
140,2012,34.327
140,2013,33.838
140,2014,33.339
140,2015,32.857
140,2016,32.417
140,2017,32.03
140,2018,31.703
140,2019,31.435
140,2020,31.219
140,2021,31.04
140,2022,30.872
140,2023,30.697
140,2024,30.504
140,2025,30.288
140,2026,30.047
140,2027,29.791
140,2028,29.53
140,2029,29.268
140,2030,29.01
140,2031,28.762
140,2032,28.528
140,2033,28.31
140,2034,28.113
140,2035,27.937
140,2036,27.781
140,2037,27.642
140,2038,27.521
140,2039,27.419
140,2040,27.341
140,2041,27.289
140,2042,27.268
140,2043,27.279
140,2044,27.327
140,2045,27.411
140,2046,27.535
140,2047,27.694
140,2048,27.889
140,2049,28.116
140,2050,28.376
140,2051,28.665
140,2052,28.982
140,2053,29.327
140,2054,29.7
140,2055,30.105
140,2056,30.545
140,2057,31.022
140,2058,31.538
140,2059,32.093
140,2060,32.684
140,2061,33.31
140,2062,33.967
140,2063,34.65
140,2064,35.352
140,2065,36.072
140,2066,36.805
140,2067,37.551
140,2068,38.307
140,2069,39.068
140,2070,39.831
140,2071,40.594
140,2072,41.355
140,2073,42.114
140,2074,42.869
140,2075,43.618
140,2076,44.361
140,2077,45.098
140,2078,45.831
140,2079,46.559
140,2080,47.282
140,2081,48.0
140,2082,48.714
140,2083,49.424
140,2084,50.132
140,2085,50.843
140,2086,51.559
140,2087,52.282
140,2088,53.012
140,2089,53.75
140,2090,54.493
140,2091,55.24
140,2092,55.988
140,2093,56.733
140,2094,57.475
140,2095,58.21
140,2096,58.94
140,2097,59.663
140,2098,60.38
140,2099,61.089
144,1950,67.821
144,1951,66.541
144,1952,64.058
144,1953,61.729
144,1954,59.554
144,1955,57.533
144,1956,55.668
144,1957,53.958
144,1958,52.403
144,1959,51.002
144,1960,49.756
144,1961,48.66
144,1962,47.704
144,1963,46.873
144,1964,46.145
144,1965,45.485
144,1966,44.856
144,1967,44.24
144,1968,43.631
144,1969,43.032
144,1970,42.477
144,1971,42.02
144,1972,41.697
144,1973,41.519
144,1974,41.465
144,1975,41.468
144,1976,41.438
144,1977,41.31
144,1978,41.052
144,1979,40.678
144,1980,40.243
144,1981,39.837
144,1982,39.557
144,1983,39.481
144,1984,39.636
144,1985,40.012
144,1986,40.558
144,1987,41.211
144,1988,41.93
144,1989,42.722
144,1990,43.705
144,1991,45.043
144,1992,46.783
144,1993,48.865
144,1994,51.133
144,1995,53.229
144,1996,54.718
144,1997,55.328
144,1998,54.956
144,1999,53.677
144,2000,51.773
144,2001,49.675
144,2002,47.874
144,2003,46.741
144,2004,46.431
144,2005,46.97
144,2006,48.232
144,2007,49.894
144,2008,51.678
144,2009,53.465
144,2010,55.165
144,2011,56.74
144,2012,58.238
144,2013,59.698
144,2014,61.12
144,2015,62.514
144,2016,63.902
144,2017,65.315
144,2018,66.781
144,2019,68.31
144,2020,69.909
144,2021,71.575
144,2022,73.292
144,2023,75.052
144,2024,76.851
144,2025,78.692
144,2026,80.584
144,2027,82.526
144,2028,84.515
144,2029,86.538
144,2030,88.584
144,2031,90.638
144,2032,92.684
144,2033,94.708
144,2034,96.695
144,2035,98.638
144,2036,100.537
144,2037,102.396
144,2038,104.213
144,2039,105.979
144,2040,107.682
144,2041,109.309
144,2042,110.853
144,2043,112.313
144,2044,113.688
144,2045,114.982
144,2046,116.206
144,2047,117.372
144,2048,118.489
144,2049,119.563
144,2050,120.596
144,2051,121.584
144,2052,122.523
144,2053,123.409
144,2054,124.24
144,2055,125.018
144,2056,125.742
144,2057,126.416
144,2058,127.042
144,2059,127.621
144,2060,128.159
144,2061,128.661
144,2062,129.128
144,2063,129.555
144,2064,129.939
144,2065,130.269
144,2066,130.535
144,2067,130.726
144,2068,130.836
144,2069,130.861
144,2070,130.8
144,2071,130.657
144,2072,130.439
144,2073,130.155
144,2074,129.81
144,2075,129.401
144,2076,128.923
144,2077,128.378
144,2078,127.772
144,2079,127.118
144,2080,126.431
144,2081,125.723
144,2082,125.01
144,2083,124.309
144,2084,123.634
144,2085,123.002
144,2086,122.424
144,2087,121.9
144,2088,121.421
144,2089,120.983
144,2090,120.575
144,2091,120.185
144,2092,119.798
144,2093,119.404
144,2094,118.992
144,2095,118.557
144,2096,118.095
144,2097,117.604
144,2098,117.084
144,2099,116.535
148,1950,33.21
148,1951,33.506
148,1952,34.084
148,1953,34.638
148,1954,35.167
148,1955,35.672
148,1956,36.155
148,1957,36.617
148,1958,37.061
148,1959,37.494
148,1960,37.922
148,1961,38.353
148,1962,38.791
148,1963,39.237
148,1964,39.69
148,1965,40.132
148,1966,40.544
148,1967,40.914
148,1968,41.239
148,1969,41.529
148,1970,41.809
148,1971,42.111
148,1972,42.463
148,1973,42.882
148,1974,43.369
148,1975,43.908
148,1976,44.468
148,1977,45.02
148,1978,45.544
148,1979,46.045
