country_code,year,deaths
4,1950,299.312
4,1951,298.193
4,1952,296.134
4,1953,294.43
4,1954,293.083
4,1955,292.09
4,1956,291.452
4,1957,291.162
4,1958,291.208
4,1959,291.577
4,1960,292.246
4,1961,293.186
4,1962,294.361
4,1963,295.727
4,1964,297.239
4,1965,298.912
4,1966,300.787
4,1967,302.85
4,1968,305.024
4,1969,307.184
4,1970,309.266
4,1971,311.229
4,1972,312.928
4,1973,314.134
4,1974,314.576
4,1975,313.85
4,1976,311.553
4,1977,307.529
4,1978,301.751
4,1979,294.29
4,1980,285.156
4,1981,274.421
4,1982,262.549
4,1983,250.164
4,1984,237.882
4,1985,226.443
4,1986,216.533
4,1987,208.535
4,1988,202.717
4,1989,199.271
4,1990,198.291
4,1991,199.67
4,1992,202.869
4,1993,207.31
4,1994,212.586
4,1995,218.307
4,1996,224.164
4,1997,229.969
4,1998,235.52
4,1999,240.577
4,2000,244.969
4,2001,248.638
4,2002,251.705
4,2003,254.273
4,2004,256.35
4,2005,257.921
4,2006,258.971
4,2007,259.556
4,2008,259.775
4,2009,259.736
4,2010,259.569
4,2011,259.403
4,2012,259.333
4,2013,259.442
4,2014,259.799
4,2015,260.426
4,2016,261.302
4,2017,262.352
4,2018,263.521
4,2019,264.805
4,2020,266.208
4,2021,267.745
4,2022,269.438
4,2023,271.308
4,2024,273.367
4,2025,275.618
4,2026,278.058
4,2027,280.681
4,2028,283.489
4,2029,286.489
4,2030,289.697
4,2031,293.13
4,2032,296.797
4,2033,300.701
4,2034,304.842
4,2035,309.198
4,2036,313.742
4,2037,318.457
4,2038,323.338
4,2039,328.397
4,2040,333.652
4,2041,339.128
4,2042,344.864
4,2043,350.895
4,2044,357.251
4,2045,363.967
4,2046,371.07
4,2047,378.556
4,2048,386.409
4,2049,394.615
4,2050,403.14
4,2051,411.946
4,2052,420.993
4,2053,430.254
4,2054,439.716
4,2055,449.389
4,2056,459.301
4,2057,469.481
4,2058,479.946
4,2059,490.691
4,2060,501.702
4,2061,512.963
4,2062,524.44
4,2063,536.1
4,2064,547.914
4,2065,559.874
4,2066,571.985
4,2067,584.242
4,2068,596.626
4,2069,609.101
4,2070,621.656
4,2071,634.291
4,2072,646.972
4,2073,659.633
4,2074,672.186
4,2075,684.543
4,2076,696.623
4,2077,708.359
4,2078,719.68
4,2079,730.517
4,2080,740.828
4,2081,750.604
4,2082,759.872
4,2083,768.64
4,2084,776.884
4,2085,784.575
4,2086,791.688
4,2087,798.208
4,2088,804.128
4,2089,809.441
4,2090,814.151
4,2091,818.27
4,2092,821.811
4,2093,824.788
4,2094,827.215
4,2095,829.097
4,2096,830.44
4,2097,831.246
4,2098,831.516
4,2099,831.25
8,1950,21.808
8,1951,21.782
8,1952,21.692
8,1953,21.524
8,1954,21.278
8,1955,20.956
8,1956,20.563
8,1957,20.108
8,1958,19.606
8,1959,19.082
8,1960,18.569
8,1961,18.098
8,1962,17.703
8,1963,17.406
8,1964,17.214
8,1965,17.122
8,1966,17.111
8,1967,17.145
8,1968,17.19
8,1969,17.227
8,1970,17.236
8,1971,17.202
8,1972,17.131
8,1973,17.034
8,1974,16.92
8,1975,16.807
8,1976,16.72
8,1977,16.68
8,1978,16.699
8,1979,16.777
8,1980,16.904
8,1981,17.058
8,1982,17.216
8,1983,17.364
8,1984,17.501
8,1985,17.647
8,1986,17.832
8,1987,18.077
8,1988,18.385
8,1989,18.741
8,1990,19.11
8,1991,19.449
8,1992,19.716
8,1993,19.879
8,1994,19.924
8,1995,19.834
8,1996,19.606
8,1997,19.274
8,1998,18.884
8,1999,18.474
8,2000,18.104
8,2001,17.834
8,2002,17.697
8,2003,17.71
8,2004,17.874
8,2005,18.17
8,2006,18.556
8,2007,18.976
8,2008,19.382
8,2009,19.754
8,2010,20.085
8,2011,20.383
8,2012,20.675
8,2013,20.979
8,2014,21.299
8,2015,21.635
8,2016,21.981
8,2017,22.331
8,2018,22.678
8,2019,23.019
8,2020,23.353
8,2021,23.678
8,2022,23.998
8,2023,24.315
8,2024,24.63
8,2025,24.945
8,2026,25.261
8,2027,25.581
8,2028,25.905
8,2029,26.233
8,2030,26.566
8,2031,26.903
8,2032,27.244
8,2033,27.585
8,2034,27.926
8,2035,28.268
8,2036,28.609
8,2037,28.95
8,2038,29.288
8,2039,29.62
8,2040,29.945
8,2041,30.262
8,2042,30.567
8,2043,30.857
8,2044,31.125
8,2045,31.364
8,2046,31.569
8,2047,31.735
8,2048,31.861
8,2049,31.945
8,2050,31.987
8,2051,31.984
8,2052,31.944
8,2053,31.872
8,2054,31.776
8,2055,31.66
8,2056,31.528
8,2057,31.384
8,2058,31.237
8,2059,31.092
8,2060,30.957
8,2061,30.835
8,2062,30.728
8,2063,30.64
8,2064,30.578
8,2065,30.55
8,2066,30.563
8,2067,30.618
8,2068,30.716
8,2069,30.857
8,2070,31.042
8,2071,31.274
8,2072,31.545
8,2073,31.845
8,2074,32.162
8,2075,32.487
8,2076,32.814
8,2077,33.131
8,2078,33.426
8,2079,33.684
8,2080,33.89
8,2081,34.035
8,2082,34.115
8,2083,34.123
8,2084,34.054
8,2085,33.897
8,2086,33.645
8,2087,33.302
8,2088,32.878
8,2089,32.38
8,2090,31.823
8,2091,31.22
8,2092,30.583
8,2093,29.924
8,2094,29.252
8,2095,28.572
8,2096,27.886
8,2097,27.198
8,2098,26.506
8,2099,25.812
12,1950,212.866
12,1951,213.578
12,1952,215.007
12,1953,216.447
12,1954,217.898
12,1955,219.357
12,1956,220.822
12,1957,222.288
12,1958,223.748
12,1959,225.185
12,1960,226.584
12,1961,227.933
12,1962,229.227
12,1963,230.474
12,1964,231.703
12,1965,233.016
12,1966,234.548
12,1967,236.338
12,1968,238.351
12,1969,240.487
12,1970,242.673
12,1971,244.83
12,1972,246.742
12,1973,248.131
12,1974,248.71
12,1975,247.996
12,1976,245.497
12,1977,241.092
12,1978,234.879
12,1979,227.089
12,1980,218.117
12,1981,208.484
12,1982,198.856
12,1983,189.852
12,1984,181.908
12,1985,175.429
12,1986,170.643
12,1987,167.345
12,1988,165.267
12,1989,164.239
12,1990,163.965
12,1991,164.083
12,1992,164.254
12,1993,164.22
12,1994,163.847
12,1995,163.094
12,1996,162.044
12,1997,160.961
12,1998,160.086
12,1999,159.54
12,2000,159.442
12,2001,159.881
12,2002,160.853
12,2003,162.342
12,2004,164.342
12,2005,166.855
12,2006,169.865
12,2007,173.282
12,2008,176.99
12,2009,180.881
12,2010,184.82
12,2011,188.682
12,2012,192.403
12,2013,195.942
12,2014,199.275
12,2015,202.41
12,2016,205.398
12,2017,208.343
12,2018,211.341
12,2019,214.444
12,2020,217.683
12,2021,221.065
12,2022,224.58
12,2023,228.228
12,2024,232.038
12,2025,236.034
12,2026,240.24
12,2027,244.67
12,2028,249.339
12,2029,254.264
12,2030,259.46
12,2031,264.936
12,2032,270.684
12,2033,276.69
12,2034,282.942
12,2035,289.437
12,2036,296.169
12,2037,303.123
12,2038,310.271
12,2039,317.586
12,2040,325.039
12,2041,332.608
12,2042,340.275
12,2043,348.019
12,2044,355.819
12,2045,363.655
12,2046,371.516
12,2047,379.408
12,2048,387.338
12,2049,395.304
12,2050,403.302
12,2051,411.331
12,2052,419.399
12,2053,427.524
12,2054,435.724
12,2055,444.041
12,2056,452.524
12,2057,461.19
12,2058,470.025
12,2059,479.0
12,2060,488.077
12,2061,497.211
12,2062,506.329
12,2063,515.35
12,2064,524.202
12,2065,532.852
12,2066,541.293
12,2067,549.515
12,2068,557.478
12,2069,565.105
12,2070,572.301
12,2071,578.978
12,2072,585.084
12,2073,590.577
12,2074,595.429
12,2075,599.619
12,2076,603.149
12,2077,606.087
12,2078,608.51
12,2079,610.477
12,2080,611.991
12,2081,613.032
12,2082,613.642
12,2083,613.93
12,2084,614.048
12,2085,614.152
12,2086,614.391
12,2087,614.903
12,2088,615.837
12,2089,617.333
12,2090,619.485
12,2091,622.335
12,2092,625.892
12,2093,630.148
12,2094,635.084
12,2095,640.691
12,2096,646.971
12,2097,653.914
12,2098,661.516
12,2099,669.778
24,1950,164.615
24,1951,165.146
24,1952,166.158
24,1953,167.071
24,1954,167.886
24,1955,168.6
24,1956,169.215
24,1957,169.731
24,1958,170.151
24,1959,170.479
24,1960,170.721
24,1961,170.889
24,1962,171.005
24,1963,171.101
24,1964,171.219
24,1965,171.391
24,1966,171.644
24,1967,172.008
24,1968,172.522
24,1969,173.232
24,1970,174.159
24,1971,175.303
24,1972,176.674
24,1973,178.311
24,1974,180.274
24,1975,182.678
24,1976,185.641
24,1977,189.21
24,1978,193.377
24,1979,198.099
24,1980,203.269
24,1981,208.741
24,1982,214.363
24,1983,220.02
24,1984,225.656
24,1985,231.333
24,1986,237.184
24,1987,243.311
24,1988,249.725
24,1989,256.329
24,1990,262.995
24,1991,269.57
24,1992,275.84
24,1993,281.589
24,1994,286.637
24,1995,290.698
24,1996,293.511
24,1997,295.105
24,1998,295.653
24,1999,295.386
24,2000,294.708
24,2001,294.103
24,2002,293.999
24,2003,294.714
24,2004,296.399
24,2005,299.067
24,2006,302.564
24,2007,306.517
24,2008,310.604
24,2009,314.678
24,2010,318.627
24,2011,322.408
24,2012,326.075
24,2013,329.674
24,2014,333.197
24,2015,336.657
24,2016,340.082
24,2017,343.506
24,2018,346.951
24,2019,350.42
24,2020,353.905
24,2021,357.389
24,2022,360.845
24,2023,364.251
24,2024,367.597
24,2025,370.874
24,2026,374.08
24,2027,377.226
24,2028,380.321
24,2029,383.371
24,2030,386.377
24,2031,389.338
24,2032,392.26
24,2033,395.154
24,2034,398.034
24,2035,400.91
24,2036,403.788
24,2037,406.681
24,2038,409.606
24,2039,412.585
24,2040,415.636
24,2041,418.769
24,2042,421.995
24,2043,425.329
24,2044,428.793
24,2045,432.397
24,2046,436.148
24,2047,440.051
24,2048,444.117
24,2049,448.368
24,2050,452.824
24,2051,457.498
24,2052,462.403
24,2053,467.551
24,2054,472.959
24,2055,478.637
24,2056,484.587
24,2057,490.808
24,2058,497.298
24,2059,504.063
24,2060,511.106
24,2061,518.427
24,2062,526.026
24,2063,533.908
24,2064,542.083
24,2065,550.556
24,2066,559.335
24,2067,568.426
24,2068,577.837
24,2069,587.576
24,2070,597.65
24,2071,608.064
24,2072,618.818
24,2073,629.91
24,2074,641.343
24,2075,653.119
24,2076,665.242
24,2077,677.707
24,2078,690.507
24,2079,703.633
24,2080,717.077
24,2081,730.831
24,2082,744.885
24,2083,759.227
24,2084,773.845
24,2085,788.737
24,2086,803.908
24,2087,819.356
24,2088,835.067
24,2089,851.021
24,2090,867.19
24,2091,883.55
24,2092,900.078
24,2093,916.758
24,2094,933.574
24,2095,950.517
24,2096,967.584
24,2097,984.771
24,2098,1002.078
24,2099,1019.505
28,1950,0.527
28,1951,0.526
28,1952,0.523
28,1953,0.52
28,1954,0.517
28,1955,0.514
28,1956,0.512
28,1957,0.51
28,1958,0.508
28,1959,0.506
28,1960,0.504
28,1961,0.502
28,1962,0.5
28,1963,0.498
28,1964,0.495
28,1965,0.493
28,1966,0.49
28,1967,0.486
28,1968,0.482
28,1969,0.478
28,1970,0.473
28,1971,0.468
28,1972,0.463
28,1973,0.458
28,1974,0.454
28,1975,0.45
28,1976,0.446
28,1977,0.444
28,1978,0.443
28,1979,0.443
28,1980,0.443
28,1981,0.444
28,1982,0.444
28,1983,0.443
28,1984,0.443
28,1985,0.442
28,1986,0.442
28,1987,0.442
28,1988,0.445
28,1989,0.448
28,1990,0.454
28,1991,0.461
28,1992,0.469
28,1993,0.478
28,1994,0.488
28,1995,0.496
28,1996,0.504
28,1997,0.511
28,1998,0.516
28,1999,0.52
28,2000,0.523
28,2001,0.525
28,2002,0.527
28,2003,0.529
28,2004,0.532
28,2005,0.535
28,2006,0.538
28,2007,0.541
28,2008,0.543
28,2009,0.545
28,2010,0.547
28,2011,0.549
28,2012,0.55
28,2013,0.553
28,2014,0.555
28,2015,0.559
28,2016,0.563
28,2017,0.568
28,2018,0.573
28,2019,0.579
28,2020,0.586
28,2021,0.594
28,2022,0.602
28,2023,0.61
28,2024,0.62
28,2025,0.63
28,2026,0.64
28,2027,0.652
28,2028,0.664
28,2029,0.677
28,2030,0.691
28,2031,0.706
28,2032,0.722
28,2033,0.739
28,2034,0.756
28,2035,0.774
28,2036,0.794
28,2037,0.814
28,2038,0.836
28,2039,0.858
28,2040,0.881
28,2041,0.904
28,2042,0.928
28,2043,0.951
28,2044,0.974
28,2045,0.997
28,2046,1.018
28,2047,1.039
28,2048,1.059
28,2049,1.078
28,2050,1.095
28,2051,1.111
28,2052,1.125
28,2053,1.138
28,2054,1.149
28,2055,1.157
28,2056,1.164
28,2057,1.169
28,2058,1.173
28,2059,1.175
28,2060,1.175
28,2061,1.175
28,2062,1.173
28,2063,1.17
28,2064,1.168
28,2065,1.165
28,2066,1.163
28,2067,1.161
28,2068,1.161
28,2069,1.161
28,2070,1.163
28,2071,1.168
28,2072,1.173
28,2073,1.18
28,2074,1.189
28,2075,1.199
28,2076,1.209
28,2077,1.22
28,2078,1.232
28,2079,1.243
28,2080,1.254
28,2081,1.265
28,2082,1.275
28,2083,1.285
28,2084,1.294
28,2085,1.302
28,2086,1.308
28,2087,1.314
28,2088,1.318
28,2089,1.321
28,2090,1.322
28,2091,1.323
28,2092,1.323
28,2093,1.323
28,2094,1.322
28,2095,1.32
28,2096,1.319
28,2097,1.317
28,2098,1.315
28,2099,1.312
31,1950,42.432
31,1951,42.888
31,1952,43.807
31,1953,44.74
31,1954,45.686
31,1955,46.642
31,1956,47.597
31,1957,48.538
31,1958,49.435
31,1959,50.241
31,1960,50.899
31,1961,51.356
31,1962,51.56
31,1963,51.489
31,1964,51.156
31,1965,50.58
31,1966,49.801
31,1967,48.91
31,1968,48.005
31,1969,47.171
31,1970,46.502
31,1971,46.078
31,1972,45.92
31,1973,46.032
31,1974,46.416
31,1975,47.053
31,1976,47.907
31,1977,48.898
31,1978,49.949
31,1979,51.005
31,1980,52.004
31,1981,52.893
31,1982,53.673
31,1983,54.361
31,1984,54.978
31,1985,55.621
31,1986,56.419
31,1987,57.432
31,1988,58.653
31,1989,60.006
31,1990,61.297
31,1991,62.274
31,1992,62.757
31,1993,62.659
31,1994,62.003
31,1995,60.92
31,1996,59.626
31,1997,58.388
31,1998,57.419
31,1999,56.813
31,2000,56.588
31,2001,56.678
31,2002,56.935
31,2003,57.25
31,2004,57.602
31,2005,57.996
31,2006,58.461
31,2007,59.054
31,2008,59.82
31,2009,60.776
31,2010,61.953
31,2011,63.382
31,2012,65.04
31,2013,66.885
31,2014,68.864
31,2015,70.889
31,2016,72.863
31,2017,74.719
31,2018,76.42
31,2019,77.957
31,2020,79.352
31,2021,80.658
31,2022,81.968
31,2023,83.361
31,2024,84.881
31,2025,86.565
31,2026,88.429
31,2027,90.449
31,2028,92.603
31,2029,94.88
31,2030,97.282
31,2031,99.807
31,2032,102.432
31,2033,105.124
31,2034,107.842
31,2035,110.541
31,2036,113.182
31,2037,115.734
31,2038,118.168
31,2039,120.458
31,2040,122.59
31,2041,124.565
31,2042,126.403
31,2043,128.117
31,2044,129.705
31,2045,131.153
31,2046,132.445
31,2047,133.576
31,2048,134.555
31,2049,135.396
31,2050,136.121
31,2051,136.756
31,2052,137.329
31,2053,137.868
31,2054,138.394
31,2055,138.922
31,2056,139.458
31,2057,139.993
31,2058,140.518
31,2059,141.032
31,2060,141.538
31,2061,142.038
31,2062,142.525
31,2063,142.989
31,2064,143.415
31,2065,143.789
31,2066,144.099
31,2067,144.332
31,2068,144.472
31,2069,144.505
31,2070,144.417
31,2071,144.203
31,2072,143.862
31,2073,143.396
31,2074,142.798
31,2075,142.053
31,2076,141.14
31,2077,140.064
31,2078,138.845
31,2079,137.513
31,2080,136.098
31,2081,134.634
31,2082,133.163
31,2083,131.732
31,2084,130.381
31,2085,129.146
31,2086,128.048
31,2087,127.085
31,2088,126.258
31,2089,125.578
31,2090,125.048
31,2091,124.664
31,2092,124.423
31,2093,124.316
31,2094,124.336
31,2095,124.481
31,2096,124.748
31,2097,125.136
31,2098,125.644
31,2099,126.272
32,1950,164.571
32,1951,164.076
32,1952,163.38
32,1953,163.266
32,1954,163.736
32,1955,164.789
32,1956,166.419
32,1957,168.608
32,1958,171.328
32,1959,174.535
32,1960,178.168
32,1961,182.146
32,1962,186.371
32,1963,190.727
32,1964,195.097
32,1965,199.355
32,1966,203.397
32,1967,207.205
32,1968,210.778
32,1969,214.115
32,1970,217.286
32,1971,220.404
32,1972,223.566
32,1973,226.814
32,1974,230.123
32,1975,233.361
32,1976,236.343
32,1977,238.939
32,1978,241.105
32,1979,242.893
32,1980,244.479
32,1981,246.112
32,1982,248.014
32,1983,250.323
32,1984,253.057
32,1985,256.135
32,1986,259.386
32,1987,262.575
32,1988,265.516
32,1989,268.133
32,1990,270.38
32,1991,272.265
32,1992,273.907
32,1993,275.43
32,1994,276.913
32,1995,278.455
32,1996,280.151
32,1997,282.047
32,1998,284.165
32,1999,286.512
32,2000,289.064
32,2001,291.766
32,2002,294.53
32,2003,297.282
32,2004,299.986
32,2005,302.618
32,2006,305.178
32,2007,307.693
32,2008,310.191
32,2009,312.679
32,2010,315.161
32,2011,317.641
32,2012,320.125
32,2013,322.62
32,2014,325.139
32,2015,327.693
32,2016,330.293
32,2017,332.943
32,2018,335.647
32,2019,338.409
32,2020,341.223
32,2021,344.08
32,2022,346.974
32,2023,349.901
32,2024,352.865
32,2025,355.875
32,2026,358.943
32,2027,362.08
32,2028,365.297
32,2029,368.601
32,2030,372.001
32,2031,375.505
32,2032,379.106
32,2033,382.793
32,2034,386.554
32,2035,390.365
32,2036,394.203
32,2037,398.05
32,2038,401.901
32,2039,405.756
32,2040,409.63
32,2041,413.544
32,2042,417.524
32,2043,421.591
32,2044,425.755
32,2045,430.013
32,2046,434.353
32,2047,438.761
32,2048,443.229
32,2049,447.763
32,2050,452.367
32,2051,457.044
32,2052,461.812
32,2053,466.694
32,2054,471.711
32,2055,476.909
32,2056,482.33
32,2057,487.988
32,2058,493.871
32,2059,499.956
32,2060,506.217
32,2061,512.622
32,2062,519.105
32,2063,525.591
32,2064,532.011
32,2065,538.305
32,2066,544.431
32,2067,550.369
32,2068,556.094
32,2069,561.565
32,2070,566.747
32,2071,571.615
32,2072,576.181
32,2073,580.462
32,2074,584.468
32,2075,588.209
32,2076,591.703
32,2077,594.979
32,2078,598.069
32,2079,601.004
32,2080,603.803
32,2081,606.48
32,2082,609.041
32,2083,611.495
32,2084,613.861
32,2085,616.154
32,2086,618.387
32,2087,620.56
32,2088,622.675
32,2089,624.736
32,2090,626.744
32,2091,628.693
32,2092,630.581
32,2093,632.402
32,2094,634.152
32,2095,635.828
32,2096,637.429
32,2097,638.953
32,2098,640.401
32,2099,641.772
36,1950,79.076
36,1951,79.368
36,1952,79.999
36,1953,80.723
36,1954,81.54
36,1955,82.453
36,1956,83.469
36,1957,84.594
36,1958,85.844
36,1959,87.246
36,1960,88.827
36,1961,90.608
36,1962,92.596
36,1963,94.769
36,1964,97.071
36,1965,99.433
36,1966,101.777
36,1967,104.013
36,1968,106.054
36,1969,107.83
36,1970,109.257
36,1971,110.277
36,1972,110.915
36,1973,111.224
36,1974,111.256
36,1975,111.068
36,1976,110.726
36,1977,110.327
36,1978,109.978
36,1979,109.771
36,1980,109.824
36,1981,110.233
36,1982,111.0
36,1983,112.092
36,1984,113.469
36,1985,115.039
36,1986,116.676
36,1987,118.258
36,1988,119.693
36,1989,120.948
36,1990,122.042
36,1991,123.044
36,1992,124.054
36,1993,125.136
36,1994,126.293
36,1995,127.48
36,1996,128.621
36,1997,129.646
36,1998,130.525
36,1999,131.272
36,2000,131.921
36,2001,132.527
36,2002,133.182
36,2003,133.973
36,2004,134.965
36,2005,136.237
36,2006,137.857
36,2007,139.813
36,2008,142.067
36,2009,144.58
36,2010,147.274
36,2011,150.056
36,2012,152.832
36,2013,155.525
36,2014,158.094
36,2015,160.51
36,2016,162.774
36,2017,164.951
36,2018,167.109
36,2019,169.294
36,2020,171.551
36,2021,173.924
36,2022,176.442
36,2023,179.134
36,2024,182.026
36,2025,185.145
36,2026,188.504
36,2027,192.08
36,2028,195.846
36,2029,199.783
36,2030,203.873
36,2031,208.101
36,2032,212.439
36,2033,216.853
36,2034,221.308
36,2035,225.781
36,2036,230.261
36,2037,234.738
36,2038,239.187
36,2039,243.571
36,2040,247.847
36,2041,251.977
36,2042,255.942
36,2043,259.731
36,2044,263.334
36,2045,266.758
36,2046,270.022
36,2047,273.155
36,2048,276.181
36,2049,279.101
36,2050,281.905
36,2051,284.571
36,2052,287.082
36,2053,289.432
36,2054,291.631
36,2055,293.692
36,2056,295.629
36,2057,297.472
36,2058,299.256
36,2059,301.008
36,2060,302.75
36,2061,304.493
36,2062,306.243
36,2063,308.014
36,2064,309.829
36,2065,311.72
36,2066,313.716
36,2067,315.823
36,2068,318.039
36,2069,320.358
36,2070,322.76
36,2071,325.218
36,2072,327.699
36,2073,330.175
36,2074,332.632
36,2075,335.086
36,2076,337.573
36,2077,340.108
36,2078,342.676
36,2079,345.234
36,2080,347.708
36,2081,350.012
36,2082,352.079
36,2083,353.86
36,2084,355.337
36,2085,356.496
36,2086,357.349
36,2087,357.967
36,2088,358.434
36,2089,358.818
36,2090,359.185
36,2091,359.595
36,2092,360.094
36,2093,360.719
36,2094,361.495
36,2095,362.439
36,2096,363.562
36,2097,364.867
36,2098,366.354
36,2099,368.024
40,1950,85.17
40,1951,85.451
40,1952,85.986
40,1953,86.467
40,1954,86.895
40,1955,87.273
40,1956,87.61
40,1957,87.918
40,1958,88.218
40,1959,88.551
40,1960,88.961
40,1961,89.489
40,1962,90.167
40,1963,91.002
40,1964,91.965
40,1965,92.997
40,1966,94.016
40,1967,94.937
40,1968,95.69
40,1969,96.236
40,1970,96.557
40,1971,96.663
40,1972,96.607
40,1973,96.438
40,1974,96.181
40,1975,95.864
40,1976,95.516
40,1977,95.14
40,1978,94.738
40,1979,94.306
40,1980,93.813
40,1981,93.219
40,1982,92.495
40,1983,91.639
40,1984,90.667
40,1985,89.62
40,1986,88.555
40,1987,87.526
40,1988,86.578
40,1989,85.732
40,1990,84.996
40,1991,84.357
40,1992,83.776
40,1993,83.218
40,1994,82.664
40,1995,82.087
40,1996,81.461
40,1997,80.788
40,1998,80.079
40,1999,79.351
40,2000,78.633
40,2001,77.958
40,2002,77.365
40,2003,76.887
40,2004,76.547
40,2005,76.368
40,2006,76.365
40,2007,76.52
40,2008,76.806
40,2009,77.202
40,2010,77.68
40,2011,78.212
40,2012,78.767
40,2013,79.319
40,2014,79.847
40,2015,80.331
40,2016,80.764
40,2017,81.158
40,2018,81.532
40,2019,81.899
40,2020,82.279
40,2021,82.693
40,2022,83.16
40,2023,83.693
40,2024,84.301
40,2025,84.988
40,2026,85.754
40,2027,86.583
40,2028,87.456
40,2029,88.363
40,2030,89.289
40,2031,90.223
40,2032,91.157
40,2033,92.086
40,2034,93.003
40,2035,93.904
40,2036,94.784
40,2037,95.651
40,2038,96.516
40,2039,97.39
40,2040,98.291
40,2041,99.238
40,2042,100.243
40,2043,101.308
40,2044,102.428
40,2045,103.6
40,2046,104.819
40,2047,106.061
40,2048,107.294
40,2049,108.489
40,2050,109.621
40,2051,110.666
40,2052,111.611
40,2053,112.435
40,2054,113.119
40,2055,113.638
40,2056,113.976
40,2057,114.139
40,2058,114.137
40,2059,113.976
40,2060,113.661
40,2061,113.199
40,2062,112.61
40,2063,111.926
40,2064,111.176
40,2065,110.39
40,2066,109.591
40,2067,108.797
40,2068,108.026
40,2069,107.303
40,2070,106.646
40,2071,106.071
40,2072,105.569
40,2073,105.133
40,2074,104.756
40,2075,104.436
40,2076,104.166
40,2077,103.931
40,2078,103.71
40,2079,103.48
40,2080,103.217
40,2081,102.898
40,2082,102.513
40,2083,102.056
40,2084,101.524
40,2085,100.923
40,2086,100.264
40,2087,99.568
40,2088,98.853
40,2089,98.127
40,2090,97.393
40,2091,96.651
40,2092,95.899
40,2093,95.132
40,2094,94.347
40,2095,93.542
40,2096,92.716
40,2097,91.868
40,2098,90.997
40,2099,90.104
44,1950,0.882
44,1951,0.878
44,1952,0.872
44,1953,0.868
44,1954,0.868
44,1955,0.87
44,1956,0.875
44,1957,0.883
44,1958,0.893
44,1959,0.905
44,1960,0.919
44,1961,0.933
44,1962,0.947
44,1963,0.961
44,1964,0.975
44,1965,0.989
44,1966,1.004
44,1967,1.021
44,1968,1.04
44,1969,1.06
44,1970,1.081
44,1971,1.101
44,1972,1.12
44,1973,1.135
44,1974,1.148
44,1975,1.159
44,1976,1.169
44,1977,1.18
44,1978,1.193
44,1979,1.208
44,1980,1.224
44,1981,1.242
44,1982,1.26
44,1983,1.278
44,1984,1.296
44,1985,1.313
44,1986,1.33
44,1987,1.349
44,1988,1.368
44,1989,1.389
44,1990,1.412
44,1991,1.438
44,1992,1.467
44,1993,1.498
44,1994,1.53
44,1995,1.563
44,1996,1.592
44,1997,1.619
44,1998,1.642
44,1999,1.662
44,2000,1.682
44,2001,1.704
44,2002,1.731
44,2003,1.764
44,2004,1.804
44,2005,1.851
44,2006,1.903
44,2007,1.957
44,2008,2.013
44,2009,2.068
44,2010,2.124
44,2011,2.179
44,2012,2.235
44,2013,2.293
44,2014,2.353
44,2015,2.414
44,2016,2.477
44,2017,2.54
44,2018,2.605
44,2019,2.67
44,2020,2.736
44,2021,2.802
44,2022,2.87
44,2023,2.939
44,2024,3.008
44,2025,3.079
44,2026,3.151
44,2027,3.224
44,2028,3.298
44,2029,3.373
44,2030,3.449
44,2031,3.526
44,2032,3.603
44,2033,3.68
44,2034,3.757
44,2035,3.835
44,2036,3.914
44,2037,3.993
44,2038,4.072
44,2039,4.152
44,2040,4.232
44,2041,4.311
44,2042,4.39
44,2043,4.467
44,2044,4.542
44,2045,4.615
44,2046,4.686
44,2047,4.753
44,2048,4.818
44,2049,4.879
44,2050,4.936
44,2051,4.99
44,2052,5.039
44,2053,5.085
44,2054,5.128
44,2055,5.166
44,2056,5.201
44,2057,5.233
44,2058,5.262
44,2059,5.29
44,2060,5.315
44,2061,5.341
44,2062,5.366
44,2063,5.391
44,2064,5.418
44,2065,5.446
44,2066,5.475
44,2067,5.506
44,2068,5.537
44,2069,5.57
44,2070,5.603
44,2071,5.636
44,2072,5.671
44,2073,5.706
44,2074,5.74
44,2075,5.774
44,2076,5.807
44,2077,5.839
44,2078,5.868
44,2079,5.894
44,2080,5.917
44,2081,5.934
44,2082,5.947
44,2083,5.955
44,2084,5.957
44,2085,5.955
44,2086,5.947
44,2087,5.936
44,2088,5.922
44,2089,5.905
44,2090,5.887
44,2091,5.868
44,2092,5.848
44,2093,5.829
44,2094,5.809
44,2095,5.789
44,2096,5.769
44,2097,5.75
44,2098,5.731
44,2099,5.712
48,1950,2.573
48,1951,2.596
48,1952,2.634
48,1953,2.656
48,1954,2.662
48,1955,2.651
48,1956,2.624
48,1957,2.582
48,1958,2.525
48,1959,2.456
48,1960,2.375
48,1961,2.285
48,1962,2.191
48,1963,2.095
48,1964,2.001
48,1965,1.913
48,1966,1.832
48,1967,1.761
48,1968,1.699
48,1969,1.646
48,1970,1.603
48,1971,1.569
48,1972,1.542
48,1973,1.521
48,1974,1.505
48,1975,1.493
48,1976,1.488
48,1977,1.489
48,1978,1.496
48,1979,1.509
48,1980,1.526
48,1981,1.545
48,1982,1.565
48,1983,1.584
48,1984,1.602
48,1985,1.617
48,1986,1.63
48,1987,1.64
48,1988,1.65
48,1989,1.659
48,1990,1.669
48,1991,1.68
48,1992,1.693
48,1993,1.709
48,1994,1.728
48,1995,1.75
48,1996,1.775
48,1997,1.802
48,1998,1.832
48,1999,1.865
48,2000,1.904
48,2001,1.953
48,2002,2.011
48,2003,2.08
